Lng|Lat|Name|Genders|Ages|Status|FB|Email|Website|Location|Founded|Defunct|Rulesets|Info
-80.33|27.45|South Florida Roller Girls|W|A|B|https://www.facebook.com/South-Florida-Roller-Girls-259742513777|southfloridarollergirls@ymail.com|http://www.southfloridarollergirls.net/|Fort Pierce,Florida,United States|2009-12-15||WFTDA|Member of:WFTDA-M
-86.62|30.42|Fort Walton Beach Junior Bombers|W|J|P|https://www.facebook.com/FWBJuniorbombers/|Fwbjbombers@gmail.com||Fort Walton Beach,Florida,United States|2017-04-10||JRDA|Member of:
-86.62|30.42|Panhandle United Roller Derby|W|A|B|https://www.facebook.com/PanhandleUnitedRollerDerby/|info@bbsdrollerderby.com|http://www.panhandleunitedrollerderby.com/|Fort Walton Beach,Florida,United States|2008-05-15||WFTDA|Member of:WFTDA-M
-82.32|29.65|Gainesville Roller Rebels|W|A|B|||http://gainesvillerollerrebels.com/|Gainesville,Florida,United States|||WFTDA|Member of:WFTDA-M
-81.66|30.33|Jacksonville RollerGirls|W|A,J|B|||http://www.jacksonvillerollergirls.com/|Jacksonville,Florida,United States|||WFTDA,JRDA|Member of:WFTDA-M,JRDA-M
-81.66|30.33|Magic City Misfits|M|A|B|https://www.facebook.com/MagicCityMisfits||https://www.facebook.com/MagicCityMisfits|Jacksonville,Florida,United States|||WFTDA|Member of:MRDA-M
-81.78|24.56|Key West Derby Dames|W|A|B|https://www.facebook.com/Lowerkeysderby||https://www.facebook.com/Lowerkeysderby|Key West,Florida,United States|||WFTDA|Member of:
-82.64|30.19|All City Rollers|W|A,J|B|||http://www.acrderby.org/|Lake City,Florida,United States|||WFTDA,JRDA|Member of:
-81.95|28.04|Swan City Roller Derby|W|A|S|https://www.facebook.com/swancityrollerderby|||Lakeland,Florida,United States|2016-02-05||WFTDA|Member of:
-80.61|28.08|Molly Roger Rollergirls|W,M|A|B|https://www.facebook.com/MollyRogerRollergirls|info.mrrg@yahoo. com|http://mrrg.net/|Melbourne,Florida,United States|2007-06-27||WFTDA|Member of:WFTDA-M
-80.19|25.76|Miami Roller Derby|W,M|A,J|B|https://www.facebook.com/miamirollerderby|info@miamirollerderby.com|http://www.miamirollerderby.com/|Miami,Florida,United States|2011-04-12||WFTDA,JRDA|Member of:
-80.19|25.76|South Florida Men's Derby|M|A|B|https://www.facebook.com/southflorida.mensderby||https://www.facebook.com/southflorida.mensderby|Miami,Florida,United States|||WFTDA|Member of:
-87.04|30.63|Emerald Coast Roller Derby|W|A|B|https://www.facebook.com/EmeraldCoastRollerDerby||https://www.facebook.com/EmeraldCoastRollerDerby|Milton,Florida,United States|||WFTDA|Member of:
-82.72|28.24|Revolution Roller Derby|W,C|A,J|B|https://www.facebook.com/RevolutionRollerDerby|info@revolutionrollerderby.com|http://revolutionrollerderby.com/|New Port Richey,Florida,United States|2012-02-15||WFTDA,JRDA|Member of:JRDA-M
-82.14|29.19|Ocala Cannibals Roller Derby|W|A,J|B|https://www.facebook.com/OcalaCannibalDerby|ocalacannibalderby@Hotmail.com|http://www.ocalacannibalderby.webs.com|Ocala,Florida,United States|2010-04-24||WFTDA,JRDA|Member of:
-81.71|30.17|Cherry Bomb Charmers Junior Roller Derby|W|J|B|https://www.facebook.com/Cherrybombcharmers||https://www.facebook.com/Cherrybombcharmers|Orange Park,Florida,United States|||JRDA|Member of:JRDA-M
-81.38|28.54|Orlando Psycho City Derby Girls|W|A|B|https://www.facebook.com/psychocityderbygirls|media@orlandoderbygirls.com|http://www.orlandoderbygirls.com|Orlando,Florida,United States|2009-12-20||WFTDA|Member of:WFTDA-M
-81.06|29.29|Sintral Florida Derby Demons|W|A|B|https://www.facebook.com/welovesfdd||https://www.facebook.com/welovesfdd|Ormond Beach,Florida,United States|||WFTDA|Member of:
-81.21|29.58|Beachside Brawlers Roller Derby|W|A|B|https://www.facebook.com/pcrderby/|beachsidebrawlers@gmail.com|https://www.facebook.com/pcrollerderby|Palm Coast,Florida,United States|2010-12-31||WFTDA|Member of:
-85.66|30.16|Sugar Sands Roller Dolls|W|A,J|R|https://www.facebook.com/sugarsandsderbydolls|​SUGARSANDSROLLERDOLLS@YAHOO.COM|http://www.gcrollerderby.com|Panama City,Florida,United States|2014-07-16||WFTDA,JRDA|Member of:JRDA-M
-87.22|30.42|Pensacola Roller Gurlz|W|A|B|https://www.facebook.com/PensacolaRollerGurlzFan||https://www.facebook.com/PensacolaRollerGurlzFan|Pensacola,Florida,United States|||WFTDA|Member of:WFTDA-M
-82.70|27.84|The Attack Pack|C|J|B|https://www.facebook.com/TheAttackPackJuniorRollerDerby/|theattackpack@gmail.com|http://www.thejrattackpack.org/|Pinellas Park,Florida,United States|2011-09-10||JRDA|Member of:
-81.44|27.50|Mid Florida Rollergirls|W|A|R|https://www.facebook.com/pages/Mid-Florida-Rollergirls/638802932841966|poisoncupcake314@gmail.com|http://mfrollergirls.wix.com/mfloridarollergirls|Sebring,Florida,United States|2014-03-21||WFTDA|Member of:
-82.64|27.77|Deadly Rival Roller Derby|W|A|B|https://www.facebook.com/Deadly-Rival-Roller-Derby-137148516395375|DeadlyRivalRollerDerby@gmail.com|http://www.deadlyrivalrollerderby.com/|St. Petersburg,Florida,United States|2011-12-31||RDCL|Member of:
-84.28|30.44|Tallahassee Rollergirls|W|A|B|||http://tallahasseerollergirls.com/|Tallahassee,Florida,United States|||WFTDA|Member of:WFTDA-M
-82.46|27.95|Tampa Roller Derby|W|A,J|B|https://www.facebook.com/tamparollerderby||https://www.facebook.com/tamparollerderby|Tampa,Florida,United States|||WFTDA,JRDA|Member of:WFTDA-M,JRDA-M
-82.39|28.27|Tampa Bay Men's Roller Derby|M|A|B|https://www.facebook.com/TampaBayMensRollerDerby||https://www.facebook.com/TampaBayMensRollerDerby|Tampa Bay,Florida,United States|||WFTDA|Member of:MRDA-M
-82.76|28.15|Pirate Bay Roller Derby|C|A|B|https://www.facebook.com/PirateBayRollerDerby|ahoy@piratebayrollerderby.com|http://www.piratebayrollerderby.com|Tarpon Springs,Florida,United States|2016-10-19||WFTDA|Member of:
-80.05|26.72|Dub City Derby Girls|W|A|B|||http://dubcityderbygirls.com/|West Palm Beach,Florida,United States|||WFTDA|Member of:WFTDA-M
-83.36|33.95|Classic City Rollergirls|W|A|B|||http://classiccityrollergirls.com/|Athens,Georgia,United States|||WFTDA|Member of:WFTDA-M
-84.39|33.75|Atlanta Men's Roller Derby|M|A|B|https://www.facebook.com/AtlantaMensRollerDerby||https://www.facebook.com/AtlantaMensRollerDerby|Atlanta,Georgia,United States|||WFTDA|Member of:
-84.39|33.75|Atlanta Rollergirls|W|A,J|B|||http://www.atlantarollergirls.com/|Atlanta,Georgia,United States|||WFTDA,JRDA|Member of:WFTDA-M,JRDA-M
-82.01|33.47|Soul City Sirens|W|A|B|||http://soulcitysirens.com/|Augusta,Georgia,United States|||WFTDA|Member of:WFTDA-M
-81.49|31.15|South Coast Roller Girls|W|A|B|https://www.facebook.com/southcoastrollergirls/|socodd@gmail.com|http://www.southcoastrollergirls.com/|Brunswick,Georgia,United States|2012-08-06||WFTDA|Member of:
-84.99|32.46|Muscogee Roller Girls|W|A|B|||http://www.muscogeerollergirls.com/|Columbus,Georgia,United States|||WFTDA|Member of:WFTDA-M
-84.97|34.77|North Georgia Roller Girls|W|A|B|https://www.facebook.com/NorthGeorgiaRollerGirls||https://www.facebook.com/NorthGeorgiaRollerGirls|Dalton,Georgia,United States|||WFTDA|Member of:
-84.45|33.45|Southern Harm Derby Dames|W|A|B|https://www.facebook.com/southernharmderbydames/|southernharm@gmail.com|http://www.southernharmderbydames.com/|Fayetteville,Georgia,United States|2013-07-10||WFTDA|Member of:
-81.61|31.87|Fort Stewart Roller Girls|W|A|B|https://www.facebook.com/FortStewartRollergirls||https://www.facebook.com/FortStewartRollergirls|Fort Stewart,Georgia,United States|||WFTDA|Member of:
-83.63|32.84|Middle Georgia Derby Demons|W|A|B|||http://www.middlegeorgiaderby.com/|Macon,Georgia,United States|||WFTDA|Member of:
-84.55|33.95|Peach State Roller Derby|W|A|B|https://www.facebook.com/PeachStateRollerDerby/|president@peachstaterollerderby.com|http://peachstaterollerderby.com|Marietta,Georgia,United States|2010-04-15||WFTDA|Member of:WFTDA-M
-81.25|32.12|Sk8 City Sirens|W|J|B|https://www.facebook.com/Sk8CitySirens||https://www.facebook.com/Sk8CitySirens|Pooler,Georgia,United States|||JRDA|Member of:JRDA-M
-85.16|34.26|Rome Rollerettes|W|J|B|https://www.facebook.com/romerollerettesderby|theromerollerettes@gmail.com||Rome,Georgia,United States|2013-03-01||JRDA|Member of:
-81.09|32.08|Savannah Derby Devils|W|A,J|B|https://www.facebook.com/savannahderbydevils/|derbydevils@gmail.com|http://www.savannahderby.com/|Savannah,Georgia,United States|2006-01-15||WFTDA,JRDA|Member of:WFTDA-M,JRDA-M
-83.28|30.83|Valdosta Roller Derby|W|A|P|https://www.facebook.com/ValdostaRollerDerby/|valdostarollerderby@gmail.com||Valdosta,Georgia,United States|2015-09-15||MADE|Member of:
-83.62|32.61|War Town Bombshells|W|A|B|https://www.facebook.com/WarTownBombshells||http://www.wartownbombshells.com|Warner Robins,Georgia,United States|2013-03-10||WFTDA|Member of:
-108.06|44.49|Wolfpack Roller Derby|W|A|P|https://www.facebook.com/wolfpackrd/|wolfpackrollerderby@gmail.com||Wyoming,Greybull,United States|2015-12-10||WFTDA|Member of:
-155.09|19.72|Paradise Roller Girls|W|A,J|B|https://www.facebook.com/paradiserollergirls||https://www.facebook.com/paradiserollergirls|Hilo,Hawaii,United States|||WFTDA,JRDA|Member of:WFTDA-M
-155.47|20.08|Waimea Wranglers Rough Rollers|W|A,J|B|https://www.facebook.com/waimeawranglersroughrollers|waimeawranglers@yahoo.com|https://www.facebook.com/waimeawranglersroughrollers|Honokaa,Hawaii,United States|2012-06-15||WFTDA,JRDA|Member of:WFTDA-M
-155.60|19.06|South Pacific Bombers|W|A|R|https://www.facebook.com/groups/1963514403947993/||https://www.facebook.com/groups/1963514403947993/|South Kona,Hawaii,United States|2018-10-01||WFTDA|Member of:
-157.86|21.31|Pacific Roller Derby|W|A|B|||http://www.pacificrollerderby.com/|Honolulu,Hawaii,United States|||WFTDA|Member of:WFTDA-M
-157.86|21.31|Rainbow Revolution Roller Girls|W|A|B|https://www.facebook.com/RainbowRevolutionRollerGirls/|rainbowrevrg@gmail.com|http://www.rainbowrevolutionrollergirls.com/|Honolulu,Hawaii,United States|2013-09-05||WFTDA|Member of:
-156.00|19.64|Echo City Knockouts|W|A|B|https://www.facebook.com/EchoCityKnockouts||https://www.facebook.com/EchoCityKnockouts|Kailua-Kona,Hawaii,United States|||WFTDA|Member of:
-158.06|21.34|Aloha City Rollers|W,M|A|B|https://www.facebook.com/AlohaCityRollers||https://www.facebook.com/AlohaCityRollers|Kapolei,Hawaii,United States|||WFTDA|Member of:
-159.53|22.10|Garden Island Renegade Rollerz|W|A|B|https://www.facebook.com/pages/Garden-Island-Renegade-Rollerz-Inc/204593223718||https://www.facebook.com/pages/Garden-Island-Renegade-Rollerz-Inc/204593223718|Kauai,Hawaii,United States|||WFTDA|Member of:
-156.45|20.76|Maui Roller Girls|W|A|B|https://www.facebook.com/MauiRG|mauirgphotos@gmail.com|http://mauirollergirls.com/|Kihei,Hawaii,United States|2008-04-01||WFTDA|Member of:WFTDA-M
-116.20|43.62|Treasure Valley Rollergirls|W|A|B|||http://www.treasurevalleyrollergirls.net/|Boise,Idaho,United States|||WFTDA|Member of:WFTDA-M
-116.78|47.67|Snake Pit Derby Dames|W|A,J|B|https://www.facebook.com/SnakePitDerbyDames||https://www.facebook.com/SnakePitDerbyDames|Coeur d'Alene,Idaho,United States|||WFTDA,JRDA|Member of:WFTDA-M,JRDA-M
-117.00|46.40|Hells Canyon Honeys|W|A|B|https://www.facebook.com/HellsCanyonHoneys||https://www.facebook.com/HellsCanyonHoneys|Lewiston,Idaho,United States|||WFTDA|Member of:
-116.56|43.58|Beet City Bombers|W|A|B|https://www.facebook.com/beetcitybombers|info@beetcitybombers.com|http://beetcitybombers.com/|Nampa,Idaho,United States|2012-01-19||WFTDA|Member of:WFTDA-A
-112.45|42.86|Portneuf Valley Bruisers|W|A|B|||http://portneufvalleybruisers.org/|Pocatello,Idaho,United States|||WFTDA|Member of:WFTDA-M
-88.32|41.76|Aurora 88s Roller Derby|W|A|B|https://www.facebook.com/aurora88s|aurora88derby@gmail.com|http://www.aurora88s.com|Aurora,Illinois,United States|2011-03-09||WFTDA|Member of:WFTDA-M
-89.98|38.52|Confluence Crush Roller Derby|W|A|B|||http://confluencecrush.com/|Belleville,Illinois,United States|||WFTDA|Member of:WFTDA-M
-88.99|40.48|McLean County MissFits|W|A|B|https://www.facebook.com/McLean-County-MissFits-157674637621563/|mcleancountymissfits@gmail.com|http://mcleancountymissfits.com/|Bloomington,Illinois,United States|2011-03-09||WFTDA|Member of:WFTDA-M
-88.24|40.12|Twin City Derby Girls|W|A|B|https://www.facebook.com/twincityderbygirls|twincityderbygirls@gmail.com|http://twincityderbygirls.com/|Champaign-Urbana,Illinois,United States|2009-12-04||WFTDA|Member of:WFTDA-M
-88.23|41.43|Radioactive Rollers|W|J|B|https://www.facebook.com/radioactiverollers/|info@joinjuniorderby.org||Channahon,Illinois,United States|2014-12-10||JRDA|Member of:
-87.63|41.88|Chicago Bruise Brothers|M|A|B|||http://www.chicagobruisebrothers.com/|Chicago,Illinois,United States|||WFTDA|Member of:MRDA-M
-87.63|41.88|Chicago Red Hots|W|A|B|||http://chicagoredhotsderby.com/|Chicago,Illinois,United States|||USARS|Member of:
-87.63|41.88|Second City Slaughter|W|J|B|https://www.facebook.com/HPNCJRD||https://www.facebook.com/HPNCJRD|Chicago,Illinois,United States|||JRDA|Member of:JRDA-M
-87.63|41.88|The Chicago Outfit|W|A,J|B|https://www.facebook.com/TheChicagoOutfit/|chicagooutfitrollerderby@gmail.com|http://chicagooutfitrollerderby.com/|Chicago,Illinois,United States|2007-09-15||WFTDA,JRDA|Member of:WFTDA-M
-87.63|41.88|Windy City Rollers|W|A|B|||http://www.windycityrollers.com/|Chicago,Illinois,United States|||WFTDA|Member of:WFTDA-M
-88.95|39.84|Prairieland Punishers|W|A|B|||http://www.punishersderby.com/|Decatur,Illinois,United States|||WFTDA|Member of:WFTDA-M
-88.75|41.93|Barbed Wire Betties|W|A|B|https://www.facebook.com/barbedwirebetties|barbedwirebetties@yahoo.com|http://www.barbedwirebetties.com/|DeKalb,Illinois,United States|2012-06-30||WFTDA|Member of:WFTDA-A
-89.48|41.84|Midwest Hitmen Roller Derby|M|A|B|https://www.facebook.com/midwesthitmenrollerderby||https://www.facebook.com/midwesthitmenrollerderby|Dixon,Illinois,United States|||WFTDA|Member of:
-88.54|37.74|Brigade of Handsome Gentlemen|M|A|B|https://www.facebook.com/bhgrollerderby/|bhgrollerderby@gmail.com||Harrisburg,Illinois,United States|2014-02-23||WFTDA|Member of:
-87.55|41.53|Illiana Derby Dames|W|A|B|https://www.facebook.com/IllianaDerbyDames||https://www.facebook.com/IllianaDerbyDames|Lynwood,Illinois,United States|||WFTDA|Member of:
-90.67|40.46|Macomb Bombshells|W|A|B|https://www.facebook.com/rollerderbymacomb||https://www.facebook.com/rollerderbymacomb|Macomb,Illinois,United States|||WFTDA|Member of:
-88.93|37.73|Southern Illinois Roller Girls|W|A|B|||http://www.soillrollergirls.com/|Marion,Illinois,United States|||WFTDA|Member of:WFTDA-M
-88.84|41.35|Illinois Valley Vixens Roller Derby|W|A|B|https://www.facebook.com/IVVRD||https://www.facebook.com/IVVRD|Ottawa,Illinois,United States|||WFTDA,ShortTrack|Member of:
-88.84|41.35|Outcast Roller Derby|W|A|B|https://www.facebook.com/OutcastRollerDerby||https://www.facebook.com/OutcastRollerDerby|Ottawa,Illinois,United States|||WFTDA|Member of:
-89.59|40.69|Peoria Prowlers Roller Derby|W|A|P|https://www.facebook.com/prowlersderby/|prowlersderby@gmail.com|http://www.prowlersderby.com|Peoria,Illinois,United States|2015-09-02||WFTDA|Member of:
-89.59|40.69|Peoria Push Roller Derby|W|A|B|https://www.facebook.com/PeoriaPushRollerDerby/|webcommittee@peoriarollerderby.org|http://www.peoriarollerderby.org/|Peoria,Illinois,United States|2010-03-15||WFTDA|Member of:WFTDA-A
-91.41|39.94|Dark River Derby Coalition|W|A|B|||http://darkriverderby.com/|Quincy,Illinois,United States|||WFTDA|Member of:WFTDA-M
-89.09|42.27|Rockford Rage Women's Roller Derby|W|A|B|https://www.facebook.com/pages/The-Rockford-Rage/200333030087108||https://www.facebook.com/pages/The-Rockford-Rage/200333030087108|Rockford,Illinois,United States|||WFTDA|Member of:WFTDA-M
-88.08|41.98|DuPage Derby Dames|W|A|B|https://www.facebook.com/dupagederbydames|info@dupagederbydames.com|http://www.dupagederbydames.com/|Roselle,Illinois,United States|2011-04-27||WFTDA|Member of:WFTDA-M
-89.65|39.78|Capital City Hooligans|M|A|B|https://www.facebook.com/HooligansDerby|info@hooligansderby.com|www.hooligansderby.com|Springfield,Illinois,United States|2012-09-01||WFTDA|Member of:MRDA-M
-89.65|39.78|Midstate Mayhem Roller Derby|W|A|B|||http://midstatemayhemrollerderby.com/|Springfield,Illinois,United States|||WFTDA|Member of:
-89.70|41.79|Midwest Derby Divas|W|A|B|https://www.facebook.com/pages/Midwest-Derby-Divas/149392461767616||https://www.facebook.com/pages/Midwest-Derby-Divas/149392461767616|Sterling,Illinois,United States|||WFTDA|Member of:
-89.70|41.79|Twin City Bruisers|W|A|B|https://www.facebook.com/pages/Twin-City-Bruisers/607115022712041||https://www.facebook.com/pages/Twin-City-Bruisers/607115022712041|Sterling,Illinois,United States|||WFTDA|Member of:
-87.79|41.57|Black Widows Derby Ghouls|W|A|B|https://www.facebook.com/TheBlackWidowsDerbyGhouls||https://www.facebook.com/TheBlackWidowsDerbyGhouls|Tinley Park,Illinois,United States|||WFTDA|Member of:
-87.79|41.57|Vindicated Vixens|W|A|S|https://www.facebook.com/GetVindicated|getvindicated@gmail.com|https://www.facebook.com/GetVindicated|Tinley Park,Illinois,United States|2014-03-30||WFTDA|Member of:
-85.68|40.11|A-Town Roller Derby|W|A|B|https://www.facebook.com/pages/A-Town-Roller-Derby/246591828821294||https://www.facebook.com/pages/A-Town-Roller-Derby/246591828821294|Anderson,Indiana,United States|||WFTDA|Member of:
-85.68|40.11|Hoosier Bruisers Junior Derby|W|J|B|https://www.facebook.com/HoosierBruisers||https://www.facebook.com/HoosierBruisers|Anderson,Indiana,United States|||JRDA|Member of:JRDA-M
-86.53|39.17|Bleeding Heartland RollerGirls|W|A|B|||http://bleedingheartlandrollerderby.com/|Bloomington,Indiana,United States|||WFTDA|Member of:WFTDA-M
-86.53|39.17|Thunderbirds Junior Roller Derby|W|J|B|https://www.facebook.com/ThunderbirdsRollerDerby||https://www.facebook.com/ThunderbirdsRollerDerby|Bloomington,Indiana,United States|||JRDA|Member of:
-85.92|39.20|Terrorz Roller Derby|W|A|B|https://www.facebook.com/terrorzrollerderby/|terrorzrollerderby@gmail.com|http://www.terrorzrollerderby.com/|Columbus,Indiana,United States|2010-12-14||WFTDA|Member of:
-87.57|37.97|Demolition City Roller Derby|W|A|B|||http://www.demolitioncityrollerderby.com/|Evansville,Indiana,United States|||WFTDA|Member of:WFTDA-M
-85.14|41.08|Fort Wayne Derby Brats|W|J|B|https://www.facebook.com/FWDerbyBrats||https://www.facebook.com/FWDerbyBrats|Ft Wayne,Indiana,United States|||JRDA|Member of:JRDA-M
